call_id,timestamp,call_category,tenant_tier,asset_type,location,issue_type,issue_severity,business_impact,safety_concern,is_recurring,transcript
IP-202601-00496,2026-01-18 02:03:23,tenant support,VIP,Office,Community Retail Strip,bird nesting near the entrance causing minor mess,low,high,False,False,"hi, i need to report a problem with our unit. we are dealing with bird nesting near the entrance causing minor mess. it's been happening since last monday. we're in community retail strip, the office. it's a bit unsightly for clients arriving we're glad you're looking into it."
IP-202601-00497,2026-01-02 07:20:23,tenant support,VIP,Office,Zone A – Corporate Offices,thermostat not responding to temperature adjustments,medium,high,False,False,"hello, i need to report something that's been bothering us. we are experiencing thermostat not responding to temperature adjustments. we've tried changing the settings but nothing happens we're located in zone a – corporate offices, office unit. thank you for your quick response."
IP-202602-00498,2026-02-06 04:03:23,tenant support,Standard,Office,Community Retail Strip,electrical sparking from exposed wiring in the server room,critical,high,True,False,"hi, i need to report a problem with our unit. we are dealing with electrical sparking from exposed wiring in the server room. it's been happening since last monday. we're in community retail strip, the office. our it equipment is at risk of damage we're losing money every day this goes unresolved. this is a health and safety risk for our staff. perfect, that works for us."
IP-202601-00500,2026-01-24 05:16:23,tenant support,VIP,Office,Retail Plaza Central,recycling bins not being collected on schedule,low,high,False,False,"hello, i need to report an issue. we are experiencing recycling bins not being collected on schedule. just a small housekeeping issue we're located in retail plaza central, office unit. that's reassuring, thank you."
IP-202602-00501,2026-02-01 09:01:23,tenant support,VIP,Warehouse,Retail Plaza Central,air conditioning not cooling properly,medium,high,False,False,"hello, i need to report something that's been bothering us. we are experiencing air conditioning not cooling properly. we'd like this checked when possible we're located in retail plaza central, warehouse unit. great, thank you for taking care of this."
IP-202602-00502,2026-02-12 06:05:23,tenant support,Standard,Office,Zone B – SME Offices,ceiling collapse in the main corridor,critical,high,True,False,"good morning. i'm calling from our office in zone b – sme offices. i wanted to give you some background first. for over a week, we started noticing ceiling collapse in the main corridor. debris fell from the ceiling onto the hallway i'm very upset about this situation. we're losing money every day this goes unresolved. i'm worried someone could get hurt. i really hope i don't have to call again about this."
IP-202602-00503,2026-02-11 01:24:23,tenant support,Standard,Office,Logistics Cluster North,rodent infestation found in the warehouse,high,medium,False,False,"yes, we've had rodent infestation found in the warehouse since the beginning of the month. our products could be contaminated logistics cluster north, office. this is affecting our ability to serve our clients. i expect this to be resolved quickly."
IP-202601-00505,2026-01-07 08:46:23,tenant support,Standard,Office,Zone A – Corporate Offices,foul smell coming from the ventilation system,medium,medium,False,True,"yes, we've had foul smell coming from the ventilation system for nearly a month now. we think something might be stuck in the ducts i reported this before and nothing was done about it. we're paying good money and this is what we get. zone a – corporate offices, office. i really hope i don't have to call again about this."
IP-202511-00509,2025-11-30 08:47:23,tenant support,VIP,Retail Store,Logistics Cluster South,loading dock gate stuck closed,high,high,False,False,"hi, i need to report a problem with our unit. we are dealing with loading dock gate stuck closed. it's been happening for over a week. we're in logistics cluster south, the retail store. our operations are completely halted our staff can't work properly because of this. we appreciate the fast turnaround."
IP-202511-00511,2025-11-27 08:51:23,tenant support,VIP,Office,Community Retail Strip,heating system failed completely during winter,high,high,False,False,"yes, we've had heating system failed completely during winter for nearly a month now. we can't work productively in these conditions community retail strip, office. this is seriously impacting our business operations. i expect this to be resolved quickly."
IP-202512-00512,2025-12-13 08:58:23,tenant support,VIP,Retail Store,Community Retail Strip,internet and phone lines down for the entire office,high,high,False,False,"hi, i need to report a problem with our unit. we are dealing with internet and phone lines down for the entire office. it's been happening since yesterday. we're in community retail strip, the retail store. we've missed client calls and deadlines i'm losing patience with this situation. our staff can't work properly because of this. i really hope i don't have to call again about this."
