call_id,timestamp,call_category,tenant_tier,asset_type,location,issue_type,issue_severity,business_impact,safety_concern,is_recurring,transcript,proxy_sentiment,proxy_urgency,proxy_keywords_str
IP-202511-00137,2025-11-24 22:30:24,Leasing Inquiry,Prospective,Warehouse,Community Retail Strip,comparison_shopping,,,False,False,"Agent: Industrial Park Leasing Desk, good morning.
Caller: Good morning, I'm calling to enquire about available space.
Agent: Certainly. Are you looking for office, warehouse, or retail space?
Caller: We need a warehouse.
Agent: Do you have a preferred location within the park?
Caller: Ideally in Community Retail Strip.
Agent: May I know your size requirement?
Caller: Approximately 1500 square feet.
Caller: How does your pricing compare to other business parks?
Agent: The rate varies by location and specifications. I can provide detailed pricing.
Caller: What's the tenant satisfaction rate here?
Agent: The rate varies by location and specifications. I can provide detailed pricing.
Caller: Are there shared facilities like meeting rooms?
Agent: I can include all those details in the proposal.
Caller: Do you offer flexible lease terms for startups?
Agent: Yes, we have flexible options including short-term leases for growing businesses.
Caller: That sounds good. Please send the details.
Agent: I'll email you the floor plans, pricing, and lease terms within the hour.
Caller: Thank you.",0.6,0.55,1
IP-202512-00138,2025-12-24 17:58:24,Tenant Support,VIP,Retail Store,Community Retail Strip,foul smell coming from the ventilation system,medium,medium,False,False,"Agent: Support Desk, good morning.
Tenant: Yes, we've had foul smell coming from the ventilation system for the past two weeks.
Tenant: there's a persistent bad odor when the AC runs
Agent: I understand. Can I confirm your location?
Tenant: Community Retail Strip, retail store.
Agent: I've created a maintenance request for this.
Agent: You should hear back from us by tomorrow.
Tenant: That sounds good, thank you.
Agent: You're welcome. We'll take care of this.",0.6,0.44999999999999996,"1,7,35"
IP-202602-00139,2026-02-13 19:06:24,Leasing Inquiry,Prospective,Warehouse,Logistics Cluster South,relocation_inquiry,,,False,False,"Agent: Industrial Park Leasing Desk, good morning.
Caller: Good morning, I'm calling to enquire about available space.
Agent: Certainly. Are you looking for office, warehouse, or retail space?
Caller: We need a warehouse.
Agent: Do you have a preferred location within the park?
Caller: Ideally in Logistics Cluster South.
Agent: May I know your size requirement?
Caller: Approximately 1500 square feet.
Caller: Do you assist with trade license requirements?
Agent: We work closely with the free zone authority and can assist with licensing.
Caller: We're relocating from another emirate, what do we need to know?
Agent: The rate varies by location and specifications. I can provide detailed pricing.
Caller: Are there loading bays available during weekends?
Agent: We have dedicated loading bays and can arrange after-hours access for moves.
Caller: Is there help with the setup process for new tenants?
Agent: I can include all those details in the proposal.
Caller: That sounds good. Please send the details.
Agent: I'll email you the floor plans, pricing, and lease terms within the hour.
Caller: Thank you.",0.6,0.55,1
IP-202601-00140,2026-01-04 03:15:24,Leasing Inquiry,Prospective,Retail Store,Logistics Cluster North,relocation_inquiry,,,False,False,"Agent: Industrial Park Leasing Desk, good morning.
Caller: Good morning, I'm calling to enquire about available space.
Agent: Certainly. Are you looking for office, warehouse, or retail space?
Caller: We need a retail store.
Agent: Do you have a preferred location within the park?
Caller: Ideally in Logistics Cluster North.
Agent: May I know your size requirement?
Caller: Approximately 10000 square feet.
Caller: What are the logistics for moving large equipment in?
Agent: We have dedicated loading bays and can arrange after-hours access for moves.
Caller: Is there help with the setup process for new tenants?
Agent: I can include all those details in the proposal.
Caller: Are there loading bays available during weekends?
Agent: We have dedicated loading bays and can arrange after-hours access for moves.
Caller: We're relocating from another emirate, what do we need to know?
Agent: The rate varies by location and specifications. I can provide detailed pricing.
Caller: That sounds good. Please send the details.
Agent: I'll email you the floor plans, pricing, and lease terms within the hour.
Caller: Thank you.",0.6,0.55,1
IP-202602-00141,2026-02-05 20:44:24,Tenant Support,VIP,Warehouse,Community Retail Strip,window blinds broken and cannot be adjusted,medium,medium,False,False,"Agent: Support Desk, how may I assist you today?
Tenant: Hi, I need to report a problem with our unit.
Agent: Of course. Could you describe the issue?
Tenant: We are dealing with window blinds broken and cannot be adjusted.
Agent: I see. How long has this been going on?
Tenant: It's been happening since we moved in three months ago.
Agent: And can you tell me which unit you're in?
Tenant: We're in Community Retail Strip, the warehouse.
Agent: Is this affecting your ability to operate?
Tenant: some blinds are hanging loose and look unprofessional
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: We appreciate the fast turnaround.
Agent: Happy to help. We'll be in touch.",-1.1102230246251565e-16,0.55,45
IP-202512-00142,2025-12-31 00:59:24,Tenant Support,Premium,Warehouse,Logistics Cluster North,lighting issues in parking area,medium,medium,False,False,"Agent: Support Desk, how may I assist you today?
Tenant: Hi, I need to report a problem with our unit.
Agent: Of course. Could you describe the issue?
Tenant: We are dealing with lighting issues in parking area.
Agent: I see. How long has this been going on?
Tenant: It's been happening for the past two weeks.
Agent: And can you tell me which unit you're in?
Tenant: We're in Logistics Cluster North, the warehouse.
Agent: Is this affecting your ability to operate?
Tenant: several lights are flickering or out
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: That sounds good, thank you.
Agent: You're welcome. We'll take care of this.",0.19999999999999996,0.7000000000000001,"19,20,27"
IP-202602-00143,2026-02-14 18:26:24,Tenant Support,Standard,Office,Logistics Cluster South,hot water not available in the office kitchen,medium,medium,False,False,"Agent: Support Desk, good morning.
Tenant: Yes, we've had hot water not available in the office kitchen since we moved in three months ago.
Tenant: it's been cold water only for three days now
Agent: I understand. Can I confirm your location?
Tenant: Logistics Cluster South, office.
Agent: I've logged your ticket and our team will address this.
Agent: We'll update you within 24 hours.
Tenant: Perfect, that works for us.
Agent: You're welcome. We'll take care of this.",0.3,0.8500000000000001,8
IP-202512-00144,2025-12-04 00:22:24,Leasing Inquiry,Prospective,Office,Tech Block,urgent_expansion,,,False,False,"Agent: Industrial Park Leasing Desk, good morning.
Caller: Hello, I need to find space urgently.
Caller: Our current location is no longer suitable.
Agent: Certainly. Are you looking for office, warehouse, or retail space?
Caller: We need a office.
Agent: Do you have a preferred location within the park?
Caller: Ideally in Tech Block.
Agent: May I know your size requirement?
Caller: Approximately 2500 square feet.
Caller: What's available immediately?
Agent: I can include all those details in the proposal.
Caller: We need space urgently for expansion
Agent: I can include all those details in the proposal.
Caller: Can we schedule a viewing today?
Agent: Absolutely. I can arrange a viewing this afternoon.
Caller: Perfect, please send me the details.",0.3,1.0,"1,49"
IP-202512-00145,2025-12-03 02:20:24,Leasing Inquiry,Prospective,Office,Logistics Cluster South,casual_quick,,,False,False,"Agent: Industrial Park Leasing Desk, good morning.
Caller: Hi there, I'm looking for some space to rent.
Agent: Certainly. Are you looking for office, warehouse, or retail space?
Caller: We need a office.
Agent: Do you have a preferred location within the park?
Caller: Ideally in Logistics Cluster South.
Agent: May I know your size requirement?
Caller: Approximately 15000 square feet.
Caller: Can you send me the details?
Agent: I can include all those details in the proposal.
Caller: Do you have anything smaller available?
Agent: I can include all those details in the proposal.
Caller: How much is the rent?
Agent: The rate varies by location and specifications. I can provide detailed pricing.
Caller: When can we move in?
Agent: We have immediate availability in several units.
Caller: That sounds good. Please send the details.
Agent: I'll email you the floor plans, pricing, and lease terms within the hour.
Caller: Thank you.",0.6,0.55,1
IP-202512-00146,2025-12-12 18:10:24,Tenant Support,Standard,Retail Store,Retail Plaza Central,door lock on the main office entrance is jammed,medium,medium,False,True,"Agent: Industrial Park Support, how can I help?
Tenant: Good morning. I'm calling from our retail store in Retail Plaza Central.
Tenant: We've been dealing with something and I need your help.
Tenant: For over a week, we started noticing door lock on the main office entrance is jammed.
Tenant: we have to force the door to lock it
Tenant: This is unacceptable.
Tenant: And this isn't the first time. We've called about this before.
Agent: Thank you for explaining. I'm logging this now.
Agent: This is going to the top of the queue.
Agent: We'll get someone to your unit as soon as possible today.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.",0.5499999999999999,1.0,1
IP-202602-00147,2026-02-18 22:56:24,Tenant Support,Standard,Retail Store,Logistics Cluster South,door lock on the main office entrance is jammed,medium,medium,False,True,"Agent: Support Desk, good morning.
Tenant: Yes, we've had door lock on the main office entrance is jammed for three days now.
Tenant: we're worried about security if we can't lock up
Tenant: I reported this before and nothing was done about it.
Tenant: This is extremely frustrating.
Agent: I understand. Can I confirm your location?
Tenant: Logistics Cluster South, retail store.
Agent: I've escalated this to our senior maintenance team.
Agent: Expect a callback within 2 hours with an update.
Tenant: I expect this to be resolved quickly.
Agent: Absolutely. We'll keep you updated every step of the way.",0.44999999999999996,1.0,"1,30,35"
